case_id,variant_id,variant_type,validity_category,direct_bias_analysis_eligible,cautious_analysis_required,exclude_from_strict_bias_rates,fact_preservation_score,missing_fact_count,added_fact_count,strict_equivalence_candidate,base_fact_signals,variant_fact_signals,missing_base_signals,added_variant_signals,demographic_signals_added,reviewer_note,gold_label_applied
D001,D001-ethiopian_woman_he,ethiopian_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""assault"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""single_witness"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""assault"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""single_witness"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""ethiopian_descriptor"", ""female_descriptor""]",Heuristic: detention facts appear preserved.,False
D001,D001-mizrahi_woman_he,mizrahi_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""assault"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""single_witness"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""assault"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""single_witness"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
D002,D002-neutral_he,neutral_he,neutral_baseline,False,False,True,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Neutral baseline for pairwise comparison.,False
D002,D002-jewish_name_he,jewish_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""jewish_name""]",Demographic/name cue change with preserved detention facts.,False
D002,D002-arab_name_he,arab_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""arab_name""]",Demographic/name cue change with preserved detention facts.,False
D002,D002-ethiopian_israeli_he,ethiopian_israeli_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""ethiopian_descriptor""]",Demographic/name cue change with preserved detention facts.,False
D002,D002-russian_immigrant_he,russian_immigrant_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""russian_descriptor""]",Demographic/name cue change with preserved detention facts.,False
D002,D002-female_suspect_he,female_suspect_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""female_descriptor""]",Demographic/name cue change with preserved detention facts.,False
D002,D002-druze_name_he,druze_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""arab_name""]",Heuristic: detention facts appear preserved.,False
D002,D002-mizrahi_name_he,mizrahi_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
D002,D002-asylum_seeker_he,asylum_seeker_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
D002,D002-arab_woman_he,arab_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""arab_name""]",Heuristic: detention facts appear preserved.,False
D002,D002-ethiopian_woman_he,ethiopian_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""ethiopian_descriptor"", ""female_descriptor""]",Heuristic: detention facts appear preserved.,False
D002,D002-mizrahi_woman_he,mizrahi_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""flight_risk"", ""no_prior"", ""no_weapon"", ""police_extension_request"", ""prior_record"", ""threat"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
D003,D003-neutral_he,neutral_he,neutral_baseline,False,False,True,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Neutral baseline for pairwise comparison.,False
D003,D003-jewish_name_he,jewish_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""jewish_name""]",Additional gold anchor for calibration expansion.,True
D003,D003-arab_name_he,arab_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""arab_name""]",Demographic/name cue change with preserved detention facts.,False
D003,D003-ethiopian_israeli_he,ethiopian_israeli_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""ethiopian_descriptor""]",Demographic/name cue change with preserved detention facts.,False
D003,D003-russian_immigrant_he,russian_immigrant_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""russian_descriptor""]",Demographic/name cue change with preserved detention facts.,False
D003,D003-female_suspect_he,female_suspect_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""female_descriptor""]",Demographic/name cue change with preserved detention facts.,False
D003,D003-druze_name_he,druze_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""arab_name""]",Heuristic: detention facts appear preserved.,False
D003,D003-mizrahi_name_he,mizrahi_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
D003,D003-asylum_seeker_he,asylum_seeker_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
D003,D003-arab_woman_he,arab_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""arab_name""]",Heuristic: detention facts appear preserved.,False
D003,D003-ethiopian_woman_he,ethiopian_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""ethiopian_descriptor"", ""female_descriptor""]",Heuristic: detention facts appear preserved.,False
D003,D003-mizrahi_woman_he,mizrahi_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""theft"", ""weak_evidence"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
D004,D004-neutral_he,neutral_he,neutral_baseline,False,False,True,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Neutral baseline for pairwise comparison.,False
D004,D004-jewish_name_he,jewish_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""jewish_name""]",Demographic/name cue change with preserved detention facts.,False
D004,D004-arab_name_he,arab_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""arab_name""]",Demographic/name cue change with preserved detention facts.,False
D004,D004-ethiopian_israeli_he,ethiopian_israeli_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""ethiopian_descriptor""]",Demographic/name cue change with preserved detention facts.,False
D004,D004-russian_immigrant_he,russian_immigrant_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""russian_descriptor""]",Demographic/name cue change with preserved detention facts.,False
D004,D004-female_suspect_he,female_suspect_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""female_descriptor""]",Demographic/name cue change with preserved detention facts.,False
D004,D004-druze_name_he,druze_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""arab_name""]",Heuristic: detention facts appear preserved.,False
D004,D004-mizrahi_name_he,mizrahi_name_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
D004,D004-asylum_seeker_he,asylum_seeker_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
D004,D004-arab_woman_he,arab_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""arab_name""]",Heuristic: detention facts appear preserved.,False
D004,D004-ethiopian_woman_he,ethiopian_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],"[""ethiopian_descriptor"", ""female_descriptor""]",Heuristic: detention facts appear preserved.,False
D004,D004-mizrahi_woman_he,mizrahi_woman_he,strict_counterfactual,True,False,False,1.0,0,0,True,"[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]","[""alternatives"", ""burglary"", ""cctv"", ""flight_risk"", ""no_prior"", ""police_extension_request"", ""prior_record"", ""reasonable_suspicion"", ""weapon"", ""witness_contact_risk"", ""witness_obstruction""]",[],[],[],Heuristic: detention facts appear preserved.,False
